,employee_name,rental_date,rental_rate,customer_name,rental_id,film_id
6226,Mike Hillyer,2005-08-18 10:57:01.000,0.99,WESLEY BULL,12447,890
6227,Mike Hillyer,2005-08-18 11:03:04.000,0.99,MIRIAM MCKINNEY,12449,143
6228,Mike Hillyer,2005-08-18 11:04:04.000,2.99,GABRIEL HARDER,12450,754
6229,Mike Hillyer,2005-08-18 11:04:42.000,0.99,IDA ANDREWS,12451,610
6230,Mike Hillyer,2005-08-18 11:14:35.000,2.99,SAMUEL MARLOW,12452,926
6231,Mike Hillyer,2005-08-18 11:17:07.000,0.99,RITA GRAHAM,12453,545
6232,Mike Hillyer,2005-08-18 11:21:51.000,4.99,ANNE POWELL,12456,1000
6233,Mike Hillyer,2005-08-18 11:25:11.000,4.99,DEBRA NELSON,12459,92
6234,Mike Hillyer,2005-08-18 11:28:14.000,0.99,SHIRLEY ALLEN,12461,344
6235,Mike Hillyer,2005-08-18 11:31:34.000,2.99,KRISTIN JOHNSTON,12463,6
6236,Mike Hillyer,2005-08-18 11:33:34.000,4.99,DARLENE ROSE,12464,426
6237,Mike Hillyer,2005-08-18 11:36:55.000,2.99,WARREN SHERROD,12466,590
6238,Mike Hillyer,2005-08-18 11:53:07.000,0.99,TANYA GILBERT,12469,523
6239,Mike Hillyer,2005-08-18 11:59:44.000,2.99,WILLIAM SATTERFIELD,12473,274
6240,Mike Hillyer,2005-08-18 12:10:03.000,2.99,LORI WOOD,12474,484
6241,Mike Hillyer,2005-08-18 12:26:43.000,4.99,THEODORE CULP,12480,734
6242,Mike Hillyer,2005-08-18 12:37:36.000,4.99,STELLA MORENO,12482,827
6243,Mike Hillyer,2005-08-18 12:38:37.000,4.99,SHANE MILLARD,12483,392
6244,Mike Hillyer,2005-08-18 12:45:24.000,0.99,CLYDE TOBIAS,12487,560
6245,Mike Hillyer,2005-08-18 12:48:22.000,4.99,ANGELA HERNANDEZ,12488,731
6246,Mike Hillyer,2005-08-18 12:48:45.000,4.99,BRITTANY RILEY,12490,346
6247,Mike Hillyer,2005-08-18 12:49:04.000,0.99,PEARL GARZA,12492,623
6248,Mike Hillyer,2005-08-18 12:53:49.000,2.99,ARNOLD HAVENS,12494,842
6249,Mike Hillyer,2005-08-18 12:56:37.000,4.99,CRYSTAL FORD,12495,271
6250,Mike Hillyer,2005-08-18 12:58:40.000,2.99,CRAIG MORRELL,12497,180
6251,Mike Hillyer,2005-08-18 13:01:08.000,2.99,MANUEL MURRELL,12498,236
6252,Mike Hillyer,2005-08-18 13:05:37.000,2.99,CAROLYN PEREZ,12499,572
6253,Mike Hillyer,2005-08-18 13:16:31.000,4.99,JACKIE LYNCH,12502,465
6254,Mike Hillyer,2005-08-18 13:17:30.000,4.99,NATHAN RUNYON,12505,818
6255,Mike Hillyer,2005-08-18 13:20:13.000,2.99,ANGELA HERNANDEZ,12508,235
6256,Mike Hillyer,2005-08-18 13:31:45.000,2.99,CORY MEEHAN,12513,6
6257,Mike Hillyer,2005-08-18 13:39:26.000,0.99,ASHLEY RICHARDSON,12515,593
6258,Mike Hillyer,2005-08-18 13:39:53.000,4.99,MICHAEL SILVERMAN,12516,294
6259,Mike Hillyer,2005-08-18 13:40:20.000,2.99,MITCHELL WESTMORELAND,12517,638
6260,Mike Hillyer,2005-08-18 13:41:32.000,4.99,GWENDOLYN MAY,12518,845
6261,Mike Hillyer,2005-08-18 13:42:14.000,0.99,TARA RYAN,12519,523
6262,Mike Hillyer,2005-08-18 13:43:07.000,0.99,FRED WHEAT,12521,228
6263,Mike Hillyer,2005-08-18 13:45:40.000,0.99,HAROLD MARTINO,12522,970
6264,Mike Hillyer,2005-08-18 13:45:41.000,2.99,JOY GEORGE,12523,197
6265,Mike Hillyer,2006-02-14 15:16:03.000,0.99,BARRY LOVELACE,12524,189
6266,Mike Hillyer,2005-08-18 13:48:43.000,2.99,TERESA ROGERS,12526,774
6267,Mike Hillyer,2005-08-18 14:01:40.000,4.99,ERIC ROBERT,12533,174
6268,Mike Hillyer,2005-08-18 14:04:41.000,4.99,BRITTANY RILEY,12534,222
6269,Mike Hillyer,2005-08-18 14:05:22.000,0.99,ELMER NOE,12535,646
6270,Mike Hillyer,2005-08-18 14:06:06.000,4.99,LOUIS LEONE,12536,510
6271,Mike Hillyer,2005-08-18 14:09:09.000,2.99,KIM CRUZ,12538,302
6272,Mike Hillyer,2005-08-18 14:18:30.000,0.99,SALVADOR TEEL,12541,949
6273,Mike Hillyer,2005-08-18 14:23:55.000,2.99,GARY COY,12543,73
6274,Mike Hillyer,2005-08-18 14:25:51.000,2.99,JUSTIN NGO,12544,828
6275,Mike Hillyer,2005-08-18 14:28:00.000,2.99,REGINA BERRY,12545,433
6276,Mike Hillyer,2005-08-18 14:29:37.000,0.99,MELISSA KING,12546,132
6277,Mike Hillyer,2005-08-18 14:35:26.000,0.99,BRADLEY MOTLEY,12548,164
6278,Mike Hillyer,2005-08-18 14:38:07.000,4.99,HOWARD FORTNER,12549,226
6279,Mike Hillyer,2005-08-18 14:46:54.000,0.99,ALEX GRESHAM,12553,636
6280,Mike Hillyer,2005-08-18 14:53:58.000,4.99,DUANE TUBBS,12559,8
6281,Mike Hillyer,2005-08-18 14:54:19.000,2.99,ENRIQUE FORSYTHE,12560,181
6282,Mike Hillyer,2005-08-18 14:58:51.000,0.99,SEAN DOUGLASS,12561,176
6283,Mike Hillyer,2005-08-18 15:08:29.000,2.99,PHILIP CAUSEY,12563,559
6284,Mike Hillyer,2005-08-18 15:14:36.000,2.99,THOMAS GRIGSBY,12567,644
6285,Mike Hillyer,2005-08-18 15:32:54.000,0.99,TERRY CARLSON,12572,301
6286,Mike Hillyer,2005-08-18 15:37:42.000,4.99,EDITH MCDONALD,12575,755
6287,Mike Hillyer,2005-08-18 15:47:11.000,0.99,FRANKLIN TROUTMAN,12578,206
6288,Mike Hillyer,2005-08-18 15:49:15.000,4.99,CHRISTINA RAMIREZ,12581,938
6289,Mike Hillyer,2005-08-18 15:51:12.000,0.99,WARREN SHERROD,12582,976
6290,Mike Hillyer,2005-08-18 15:51:36.000,4.99,BILLY POULIN,12584,980
6291,Mike Hillyer,2005-08-18 15:52:12.000,2.99,TIFFANY JORDAN,12585,169
6292,Mike Hillyer,2005-08-18 15:54:39.000,4.99,LEON BOSTIC,12586,922
6293,Mike Hillyer,2005-08-18 16:03:13.000,0.99,MARC OUTLAW,12587,677
6294,Mike Hillyer,2005-08-18 16:04:45.000,2.99,GLENN PULLEN,12588,152
6295,Mike Hillyer,2005-08-18 16:06:31.000,0.99,CAROLE BARNETT,12589,213
6296,Mike Hillyer,2005-08-18 16:11:35.000,4.99,THOMAS GRIGSBY,12590,575
6297,Mike Hillyer,2005-08-18 16:17:50.000,2.99,RICHARD MCCRARY,12592,353
6298,Mike Hillyer,2005-08-18 16:24:24.000,0.99,ELSIE KELLEY,12594,966
6299,Mike Hillyer,2005-08-18 16:27:08.000,0.99,VELMA LUCAS,12595,363
6300,Mike Hillyer,2005-08-18 16:29:35.000,2.99,EUGENE CULPEPPER,12596,800
6301,Mike Hillyer,2005-08-18 16:34:03.000,4.99,PATRICK NEWSOM,12598,694
6302,Mike Hillyer,2005-08-18 16:44:24.000,2.99,DOLORES WAGNER,12600,322
6303,Mike Hillyer,2005-08-18 16:47:52.000,0.99,WADE DELVALLE,12601,681
6304,Mike Hillyer,2005-08-18 16:58:48.000,4.99,NANCY THOMAS,12604,897
6305,Mike Hillyer,2005-08-18 16:59:37.000,4.99,TYLER WREN,12605,300
6306,Mike Hillyer,2005-08-18 17:02:21.000,0.99,CAROLE BARNETT,12606,79
6307,Mike Hillyer,2005-08-18 17:03:49.000,0.99,KARL SEAL,12607,461
6308,Mike Hillyer,2005-08-18 17:06:22.000,2.99,GLEN TALBERT,12609,505
6309,Mike Hillyer,2006-02-14 15:16:03.000,2.99,CASSANDRA WALTERS,12610,698
6310,Mike Hillyer,2005-08-18 17:16:07.000,2.99,ANGELA HERNANDEZ,12615,473
6311,Mike Hillyer,2005-08-18 17:24:02.000,4.99,EDITH MCDONALD,12618,68
6312,Mike Hillyer,2005-08-18 17:24:15.000,0.99,TERRANCE ROUSH,12619,218
6313,Mike Hillyer,2005-08-18 17:26:38.000,0.99,BESSIE MORRISON,12620,585
6314,Mike Hillyer,2005-08-18 17:34:11.000,2.99,ERIK GUILLEN,12622,62
6315,Mike Hillyer,2005-08-18 17:34:19.000,4.99,SAMANTHA DUNCAN,12623,803
6316,Mike Hillyer,2005-08-18 17:36:19.000,4.99,TRACY COLE,12625,580
6317,Mike Hillyer,2005-08-18 17:36:45.000,0.99,LAWRENCE LAWTON,12626,920
6318,Mike Hillyer,2005-08-18 17:40:25.000,2.99,MITCHELL WESTMORELAND,12628,705
6319,Mike Hillyer,2005-08-18 17:40:33.000,4.99,TOMMY COLLAZO,12629,371
6320,Mike Hillyer,2005-08-18 17:49:28.000,2.99,TOM MILNER,12630,319
6321,Mike Hillyer,2005-08-18 17:54:21.000,2.99,BOBBY BOUDREAU,12632,181
6322,Mike Hillyer,2005-08-18 18:06:53.000,2.99,LUCILLE HOLMES,12637,872
6323,Mike Hillyer,2005-08-18 18:14:49.000,0.99,CODY NOLEN,12640,374
6324,Mike Hillyer,2005-08-18 18:18:08.000,2.99,ALVIN DELOACH,12641,169
6325,Mike Hillyer,2005-08-18 18:21:06.000,4.99,LORRAINE STEPHENS,12643,485
6326,Mike Hillyer,2005-08-18 18:22:27.000,4.99,JOHN FARNSWORTH,12644,330
6327,Mike Hillyer,2006-02-14 15:16:03.000,2.99,BILL GAVIN,12645,361
6328,Mike Hillyer,2005-08-18 18:25:06.000,0.99,CRAIG MORRELL,12646,681
6329,Mike Hillyer,2005-08-18 18:29:51.000,2.99,MITCHELL WESTMORELAND,12647,72
6330,Mike Hillyer,2005-08-18 18:30:21.000,4.99,RON DELUCA,12648,775
6331,Mike Hillyer,2005-08-18 18:36:16.000,0.99,REBECCA SCOTT,12651,1
6332,Mike Hillyer,2005-08-18 18:48:58.000,4.99,MARGARET MOORE,12652,459
6333,Mike Hillyer,2005-08-18 18:53:17.000,0.99,LORI WOOD,12653,736
6334,Mike Hillyer,2005-08-18 18:58:35.000,0.99,VELMA LUCAS,12656,868
6335,Mike Hillyer,2005-08-18 19:02:16.000,0.99,ROBIN HAYES,12657,790
6336,Mike Hillyer,2005-08-18 19:05:42.000,4.99,KATIE ELLIOTT,12658,941
6337,Mike Hillyer,2005-08-18 19:10:10.000,0.99,ANDREW PURDY,12661,339
6338,Mike Hillyer,2005-08-18 19:10:41.000,0.99,TAMMY SANDERS,12662,309
6339,Mike Hillyer,2005-08-18 19:10:52.000,0.99,AARON SELBY,12663,257
6340,Mike Hillyer,2005-08-18 19:10:54.000,0.99,CLIFTON MALCOLM,12664,599
6341,Mike Hillyer,2005-08-18 19:16:47.000,2.99,BETTY WHITE,12668,433
6342,Mike Hillyer,2005-08-18 19:17:47.000,4.99,DON BONE,12669,989
6343,Mike Hillyer,2006-02-14 15:16:03.000,0.99,ALLISON STANLEY,12672,376
6344,Mike Hillyer,2005-08-18 19:42:11.000,4.99,DARRELL POWER,12679,336
6345,Mike Hillyer,2005-08-18 19:50:43.000,2.99,LYNN PAYNE,12683,391
6346,Mike Hillyer,2005-08-18 19:51:27.000,0.99,ALMA AUSTIN,12684,218
6347,Mike Hillyer,2005-08-18 19:55:09.000,4.99,PHILLIP HOLM,12686,112
6348,Mike Hillyer,2005-08-18 20:09:19.000,0.99,PRISCILLA LOWE,12692,610
6349,Mike Hillyer,2005-08-18 20:10:19.000,4.99,SALVADOR TEEL,12693,338
6350,Mike Hillyer,2005-08-18 20:10:39.000,2.99,NINA SOTO,12694,378
6351,Mike Hillyer,2005-08-18 20:11:35.000,2.99,VERNON CHAPA,12695,99
6352,Mike Hillyer,2005-08-18 20:14:56.000,2.99,ALICIA MILLS,12697,609
6353,Mike Hillyer,2006-02-14 15:16:03.000,4.99,GILBERT SLEDGE,12698,798
6354,Mike Hillyer,2005-08-18 20:20:59.000,0.99,JANICE WARD,12699,808
6355,Mike Hillyer,2005-08-18 20:24:46.000,0.99,JIMMY SCHRADER,12700,118
6356,Mike Hillyer,2005-08-18 20:37:13.000,0.99,CALVIN MARTEL,12703,283
6357,Mike Hillyer,2005-08-18 20:44:14.000,0.99,BRAD MCCURDY,12705,509
6358,Mike Hillyer,2005-08-18 20:44:34.000,2.99,BEATRICE ARNOLD,12706,240
6359,Mike Hillyer,2005-08-18 20:59:17.000,2.99,CYNTHIA YOUNG,12708,756
6360,Mike Hillyer,2005-08-18 21:03:32.000,0.99,THELMA MURRAY,12711,555
6361,Mike Hillyer,2005-08-18 21:07:28.000,2.99,GLORIA COOK,12713,329
6362,Mike Hillyer,2005-08-18 21:09:38.000,4.99,NORA HERRERA,12715,824
6363,Mike Hillyer,2005-08-18 21:21:44.000,2.99,JUNE CARROLL,12718,707
6364,Mike Hillyer,2005-08-18 21:28:42.000,4.99,CHAD CARBONE,12720,587
6365,Mike Hillyer,2005-08-18 21:30:12.000,0.99,MINNIE ROMERO,12721,233
6366,Mike Hillyer,2005-08-18 21:34:16.000,0.99,RAY HOULE,12723,906
6367,Mike Hillyer,2005-08-18 21:43:09.000,4.99,ALICE STEWART,12725,887
6368,Mike Hillyer,2005-08-18 21:45:15.000,2.99,MARION SNYDER,12727,3
6369,Mike Hillyer,2005-08-18 21:47:48.000,2.99,CARRIE PORTER,12728,693
6370,Mike Hillyer,2005-08-18 21:52:59.000,0.99,KYLE SPURLOCK,12729,812
6371,Mike Hillyer,2005-08-18 21:55:01.000,2.99,MARIA MILLER,12730,15
6372,Mike Hillyer,2005-08-18 21:55:38.000,0.99,MARJORIE TUCKER,12731,374
6373,Mike Hillyer,2005-08-18 21:59:00.000,2.99,CLARA SHAW,12733,714
6374,Mike Hillyer,2005-08-18 22:04:52.000,0.99,JOSEPHINE GOMEZ,12734,790
6375,Mike Hillyer,2005-08-18 22:11:37.000,4.99,ROSEMARY SCHMIDT,12737,161
6376,Mike Hillyer,2005-08-18 22:17:04.000,4.99,SCOTT SHELLEY,12740,255
6377,Mike Hillyer,2005-08-18 22:22:03.000,2.99,NICOLE PETERSON,12742,378
6378,Mike Hillyer,2005-08-18 22:22:31.000,0.99,JAIME NETTLES,12743,577
6379,Mike Hillyer,2005-08-18 22:22:36.000,2.99,RENE MCALISTER,12744,835
6380,Mike Hillyer,2006-02-14 15:16:03.000,4.99,STACEY MONTGOMERY,12746,227
6381,Mike Hillyer,2005-08-18 22:31:21.000,2.99,CRAIG MORRELL,12749,181
6382,Mike Hillyer,2005-08-18 22:32:39.000,0.99,JAVIER ELROD,12750,813
6383,Mike Hillyer,2005-08-18 22:33:36.000,0.99,FRANKLIN TROUTMAN,12752,786
6384,Mike Hillyer,2005-08-18 22:38:47.000,4.99,ALEXANDER FENNELL,12755,21
6385,Mike Hillyer,2005-08-18 22:52:13.000,2.99,JULIA FLORES,12756,400
6386,Mike Hillyer,2005-08-18 22:57:45.000,4.99,JOANNE ROBERTSON,12757,244
6387,Mike Hillyer,2005-08-18 22:58:34.000,0.99,MELISSA KING,12758,493
6388,Mike Hillyer,2005-08-18 23:03:19.000,4.99,ROY WHITING,12760,911
6389,Mike Hillyer,2005-08-18 23:06:54.000,4.99,BRETT CORNWELL,12762,853
6390,Mike Hillyer,2005-08-18 23:07:01.000,4.99,GREG ROBINS,12763,86
6391,Mike Hillyer,2005-08-18 23:14:15.000,2.99,IDA ANDREWS,12764,6
6392,Mike Hillyer,2005-08-18 23:25:20.000,4.99,DIANE COLLINS,12766,817
6393,Mike Hillyer,2005-08-18 23:26:40.000,0.99,NATHANIEL ADAM,12769,206
6394,Mike Hillyer,2005-08-18 23:29:25.000,4.99,JIMMY SCHRADER,12772,263
6395,Mike Hillyer,2005-08-18 23:32:19.000,2.99,RALPH MADRIGAL,12773,959
6396,Mike Hillyer,2005-08-18 23:35:56.000,0.99,TERESA ROGERS,12775,953
6397,Mike Hillyer,2005-08-18 23:37:33.000,4.99,DORIS REED,12776,510
6398,Mike Hillyer,2005-08-18 23:39:22.000,2.99,CHARLOTTE HUNTER,12777,760
6399,Mike Hillyer,2005-08-18 23:50:24.000,2.99,REGINA BERRY,12781,264
6400,Mike Hillyer,2005-08-18 23:56:23.000,2.99,CHARLIE BESS,12782,319
6401,Mike Hillyer,2005-08-19 00:02:46.000,2.99,DUANE TUBBS,12784,99
6402,Mike Hillyer,2006-02-14 15:16:03.000,0.99,CECIL VINES,12786,19
6403,Mike Hillyer,2005-08-19 00:15:09.000,0.99,RUBY WASHINGTON,12788,140
6404,Mike Hillyer,2005-08-19 00:16:54.000,4.99,MARIE TURNER,12790,284
6405,Mike Hillyer,2005-08-19 00:17:09.000,0.99,BYRON BOX,12791,786
6406,Mike Hillyer,2005-08-19 00:20:36.000,0.99,MIKE WAY,12793,266
6407,Mike Hillyer,2005-08-19 00:20:37.000,0.99,JOSHUA MARK,12794,348
6408,Mike Hillyer,2005-08-19 00:27:11.000,2.99,JULIO NOLAND,12800,57
6409,Mike Hillyer,2005-08-19 00:27:19.000,4.99,CARLA GUTIERREZ,12801,214
6410,Mike Hillyer,2005-08-19 00:27:41.000,2.99,WARREN SHERROD,12802,537
6411,Mike Hillyer,2005-08-19 00:28:21.000,2.99,SHAWN HEATON,12803,235
6412,Mike Hillyer,2005-08-19 00:36:34.000,0.99,CARL ARTIS,12805,650
6413,Mike Hillyer,2005-08-19 00:42:24.000,0.99,LAURA RODRIGUEZ,12809,436
6414,Mike Hillyer,2005-08-19 00:58:24.000,4.99,FLOYD GANDY,12814,45
6415,Mike Hillyer,2005-08-19 01:04:05.000,4.99,HAROLD MARTINO,12816,881
6416,Mike Hillyer,2005-08-19 01:04:35.000,0.99,CINDY FISHER,12817,275
6417,Mike Hillyer,2005-08-19 01:05:05.000,0.99,LONNIE TIRADO,12819,247
6418,Mike Hillyer,2005-08-19 01:15:24.000,4.99,BRADLEY MOTLEY,12822,92
6419,Mike Hillyer,2005-08-19 01:25:11.000,0.99,ALEXANDER FENNELL,12826,282
6420,Mike Hillyer,2005-08-19 01:40:43.000,0.99,IDA ANDREWS,12831,416
6421,Mike Hillyer,2005-08-19 01:42:28.000,4.99,CHERYL MURPHY,12833,814
6422,Mike Hillyer,2005-08-19 01:47:30.000,4.99,PAULINE HENRY,12834,165
6423,Mike Hillyer,2005-08-19 01:48:33.000,0.99,ALMA AUSTIN,12836,303
6424,Mike Hillyer,2005-08-19 01:51:50.000,4.99,THOMAS GRIGSBY,12838,268
6425,Mike Hillyer,2005-08-19 01:55:55.000,0.99,MARSHA DOUGLAS,12841,920
6426,Mike Hillyer,2005-08-19 01:57:21.000,2.99,SHERRY MARSHALL,12842,557
6427,Mike Hillyer,2005-08-19 01:59:08.000,0.99,SALVADOR TEEL,12844,901
6428,Mike Hillyer,2005-08-19 02:02:37.000,2.99,CONNIE WALLACE,12845,370
6429,Mike Hillyer,2005-08-19 02:05:37.000,4.99,TRACEY BARRETT,12849,764
6430,Mike Hillyer,2005-08-19 02:12:12.000,2.99,KRISTEN CHAVEZ,12851,729
6431,Mike Hillyer,2005-08-19 02:12:40.000,0.99,CHRISTY VARGAS,12852,534
6432,Mike Hillyer,2005-08-19 02:18:58.000,4.99,GLENDA FRAZIER,12855,637
6433,Mike Hillyer,2005-08-19 02:20:13.000,4.99,FRANCISCO SKIDMORE,12857,938
6434,Mike Hillyer,2005-08-19 02:24:41.000,4.99,ALLAN CORNISH,12860,170
6435,Mike Hillyer,2005-08-19 02:30:24.000,2.99,BECKY MILES,12861,684
6436,Mike Hillyer,2005-08-19 02:35:59.000,4.99,CLAUDIA FULLER,12863,170
6437,Mike Hillyer,2005-08-19 02:38:50.000,0.99,LEON BOSTIC,12865,753
6438,Mike Hillyer,2005-08-19 02:39:47.000,0.99,TAMARA NGUYEN,12866,383
6439,Mike Hillyer,2005-08-19 02:40:11.000,0.99,SCOTT SHELLEY,12867,982
6440,Mike Hillyer,2005-08-19 02:54:38.000,2.99,JACQUELINE LONG,12870,220
6441,Mike Hillyer,2005-08-19 02:57:37.000,0.99,TERESA ROGERS,12872,430
6442,Mike Hillyer,2005-08-19 03:17:08.000,4.99,ENRIQUE FORSYTHE,12878,263
6443,Mike Hillyer,2005-08-19 03:22:55.000,4.99,ELLA OLIVER,12879,777
6444,Mike Hillyer,2005-08-19 03:28:13.000,4.99,JOSEPHINE GOMEZ,12881,313
6445,Mike Hillyer,2005-08-19 03:33:46.000,4.99,SUZANNE NICHOLS,12882,202
6446,Mike Hillyer,2005-08-19 03:33:47.000,4.99,DWIGHT LOMBARDI,12883,215
6447,Mike Hillyer,2005-08-19 03:37:25.000,0.99,ROBERTA HARPER,12885,194
6448,Mike Hillyer,2005-08-19 03:38:32.000,4.99,YVONNE WATKINS,12886,466
6449,Mike Hillyer,2005-08-19 03:38:54.000,0.99,DANIELLE DANIELS,12887,270
6450,Mike Hillyer,2005-08-19 03:42:08.000,0.99,DANIELLE DANIELS,12890,839
6451,Mike Hillyer,2005-08-19 03:50:48.000,0.99,EARL SHANKS,12895,953
6452,Mike Hillyer,2005-08-19 03:52:44.000,4.99,CHARLENE ALVAREZ,12896,31
6453,Mike Hillyer,2005-08-19 04:10:50.000,0.99,MARSHA DOUGLAS,12904,101
6454,Mike Hillyer,2005-08-19 04:13:37.000,0.99,COREY HAUSER,12905,233
6455,Mike Hillyer,2005-08-19 04:13:43.000,2.99,TONY CARRANZA,12906,447
6456,Mike Hillyer,2005-08-19 04:16:13.000,4.99,MELVIN ELLINGTON,12907,624
6457,Mike Hillyer,2005-08-19 04:19:05.000,0.99,PATRICK NEWSOM,12908,39
6458,Mike Hillyer,2005-08-19 04:23:13.000,0.99,MARJORIE TUCKER,12910,864
6459,Mike Hillyer,2005-08-19 04:25:39.000,0.99,GERALD FULTZ,12913,813
6460,Mike Hillyer,2006-02-14 15:16:03.000,0.99,ELMER NOE,12915,581
6461,Mike Hillyer,2005-08-19 04:31:36.000,4.99,KAREN JACKSON,12918,216
6462,Mike Hillyer,2005-08-19 04:48:48.000,0.99,DEBORAH WALKER,12922,76
6463,Mike Hillyer,2005-08-19 04:50:20.000,2.99,JAMIE WAUGH,12923,305
6464,Mike Hillyer,2005-08-19 04:51:47.000,0.99,RON DELUCA,12924,833
6465,Mike Hillyer,2005-08-19 05:02:46.000,4.99,MELINDA FERNANDEZ,12927,260
6466,Mike Hillyer,2005-08-19 05:05:23.000,4.99,DANIEL CABRAL,12929,334
6467,Mike Hillyer,2005-08-19 05:11:47.000,2.99,DALE RATCLIFF,12931,675
6468,Mike Hillyer,2005-08-19 05:17:30.000,4.99,JEFFERY PINSON,12932,499
6469,Mike Hillyer,2005-08-19 05:18:20.000,4.99,TRACY HERRMANN,12933,893
6470,Mike Hillyer,2005-08-19 05:18:42.000,4.99,KENT ARSENAULT,12934,711
6471,Mike Hillyer,2005-08-19 05:25:06.000,0.99,JESSE SCHILLING,12936,142
6472,Mike Hillyer,2006-02-14 15:16:03.000,2.99,CYNTHIA YOUNG,12938,869
6473,Mike Hillyer,2005-08-19 05:38:25.000,2.99,ANA BRADLEY,12939,740
6474,Mike Hillyer,2005-08-19 05:38:29.000,2.99,PATRICK NEWSOM,12940,481
6475,Mike Hillyer,2005-08-19 05:40:36.000,4.99,GLADYS HAMILTON,12942,858
6476,Mike Hillyer,2005-08-19 05:48:12.000,4.99,ELEANOR HUNT,12944,648
6477,Mike Hillyer,2005-08-19 05:53:34.000,2.99,MARCUS HIDALGO,12946,448
6478,Mike Hillyer,2005-08-19 05:54:21.000,4.99,MARC OUTLAW,12947,207
6479,Mike Hillyer,2005-08-19 05:55:52.000,4.99,DIANNE SHELTON,12949,915
6480,Mike Hillyer,2005-08-19 05:55:58.000,2.99,DARRELL POWER,12950,236
6481,Mike Hillyer,2005-08-19 06:00:52.000,2.99,ALLISON STANLEY,12952,537
6482,Mike Hillyer,2005-08-19 06:04:07.000,0.99,FREDERICK ISBELL,12953,862
6483,Mike Hillyer,2005-08-19 06:19:21.000,2.99,DAVE GARDINER,12958,916
6484,Mike Hillyer,2005-08-19 06:21:52.000,0.99,ALICIA MILLS,12960,766
6485,Mike Hillyer,2005-08-19 06:22:37.000,2.99,TODD TAN,12961,988
6486,Mike Hillyer,2005-08-19 06:22:48.000,2.99,DOLORES WAGNER,12962,125
6487,Mike Hillyer,2005-08-19 06:33:00.000,4.99,RAY HOULE,12965,938
6488,Mike Hillyer,2005-08-19 06:38:18.000,4.99,LYNN PAYNE,12968,683
6489,Mike Hillyer,2006-02-14 15:16:03.000,4.99,NATALIE MEYER,12970,871
6490,Mike Hillyer,2005-08-19 06:43:28.000,0.99,DORIS REED,12972,270
6491,Mike Hillyer,2005-08-19 06:51:19.000,2.99,MARCIA DEAN,12975,726
6492,Mike Hillyer,2005-08-19 07:03:14.000,4.99,CLARA SHAW,12980,403
6493,Mike Hillyer,2005-08-19 07:04:00.000,4.99,HERMAN DEVORE,12981,856
6494,Mike Hillyer,2005-08-19 07:06:34.000,4.99,MARIE TURNER,12982,279
6495,Mike Hillyer,2005-08-19 07:06:51.000,4.99,CLINTON BUFORD,12984,915
6496,Mike Hillyer,2005-08-19 07:08:05.000,4.99,LOUISE JENKINS,12985,898
6497,Mike Hillyer,2005-08-19 07:09:36.000,4.99,ELLA OLIVER,12986,253
6498,Mike Hillyer,2005-08-19 07:11:44.000,2.99,EMMA BOYD,12987,800
6499,Mike Hillyer,2005-08-19 07:19:04.000,2.99,CHARLES KOWALSKI,12989,644
6500,Mike Hillyer,2005-08-19 07:31:32.000,4.99,RUSSELL BRINSON,12996,972
6501,Mike Hillyer,2005-08-19 07:34:53.000,0.99,KIMBERLY LEE,12999,143
6502,Mike Hillyer,2005-08-19 07:36:42.000,0.99,DEBBIE REYES,13000,509
6503,Mike Hillyer,2005-08-19 07:36:44.000,4.99,MAXINE SILVA,13001,551
6504,Mike Hillyer,2005-08-19 07:40:08.000,0.99,LEROY BUSTAMANTE,13004,168
6505,Mike Hillyer,2005-08-19 07:47:16.000,2.99,EMMA BOYD,13006,693
6506,Mike Hillyer,2006-02-14 15:16:03.000,2.99,ANA BRADLEY,13008,399
6507,Mike Hillyer,2005-08-19 07:50:35.000,0.99,RANDY GAITHER,13009,147
6508,Mike Hillyer,2005-08-19 07:52:21.000,2.99,MARVIN YEE,13010,181
6509,Mike Hillyer,2005-08-19 07:53:58.000,4.99,ERIK GUILLEN,13011,435
6510,Mike Hillyer,2005-08-19 07:55:51.000,2.99,MAE FLETCHER,13013,184
6511,Mike Hillyer,2005-08-19 07:57:14.000,4.99,ANNETTE OLSON,13016,680
6512,Mike Hillyer,2005-08-19 08:02:24.000,0.99,RITA GRAHAM,13017,467
6513,Mike Hillyer,2005-08-19 08:04:50.000,4.99,REGINA BERRY,13018,460
6514,Mike Hillyer,2005-08-19 08:07:50.000,0.99,TINA SIMMONS,13020,982
6515,Mike Hillyer,2005-08-19 08:13:54.000,0.99,JUDY GRAY,13023,344
6516,Mike Hillyer,2005-08-19 08:19:21.000,0.99,TONY CARRANZA,13024,641
6517,Mike Hillyer,2006-02-14 15:16:03.000,0.99,CASSANDRA WALTERS,13025,886
6518,Mike Hillyer,2005-08-19 08:22:45.000,2.99,RACHEL BARNES,13026,664
6519,Mike Hillyer,2005-08-19 08:25:16.000,0.99,MARJORIE TUCKER,13027,821
6520,Mike Hillyer,2005-08-19 08:27:23.000,2.99,BILLY POULIN,13028,468
6521,Mike Hillyer,2005-08-19 08:28:11.000,2.99,MARLENE WELCH,13030,573
6522,Mike Hillyer,2005-08-19 08:34:39.000,0.99,HENRY BILLINGSLEY,13033,367
6523,Mike Hillyer,2005-08-19 08:46:45.000,0.99,JUANITA MASON,13035,890
